#,Sentence#,Token,Tag-Mixed,Segment
23825,1669,😂😂😂,,😂😂😂
23826,1670,alooli,,alooli
23827,1670,makansh,,makansh
23828,1670,3andohom,,3andohom
23829,1670,wrapping,,wrapping
23830,1670,welrules,,welrules
23831,1670,a2al,,a2al
23832,1671,el,,el
23833,1671,ta,,ta
23834,1671,2aletly,,2aletly
23835,1671,na5od,,na5od
23836,1671,elcode,,elcode
23837,1671,n7oto,,n7oto
23838,1671,f,,f
23839,1671,pdf,,pdf
23840,1671,w,,w
23841,1671,nekteb,,nekteb
23842,1671,comments,,comments
23843,1671,3aleh,,3aleh
23844,1671,neshra7,,neshra7
23845,1671,e7na,,e7na
23846,1671,bne3ml,,bne3ml
23847,1671,eh,,eh
23848,1672,mana,,mana
23849,1672,ma3rafsh,,ma3rafsh
23850,1672,bas,,bas
23851,1672,akid,,akid
23852,1672,la2aa,,la2aa
23853,1672,😂,,😂
23854,1673,aw,,aw
23855,1673,msh,,msh
23856,1673,gy,,gy
23857,1673,bs,,bs
23858,1673,momken,,momken
23859,1673,yeegy,,yeegy
23860,1673,😂😂,,😂😂
23861,1674,i,,i
23862,1674,believe,,believe
23863,1674,in,,in
23864,1674,mafeesh,,mafeesh
23865,1674,ascii,,ascii
23866,1674,code,,code
23867,1674,lel,,lel
23868,1674,\,,\
23869,1674,n,,n
23870,1674,or,,or
23871,1674,a,,a
23872,1674,new,,new
23873,1674,line,,line
23874,1674,fa,,fa
23875,1674,basically,,basically
23876,1674,when,,when
23877,1674,you’re,,you’re
23878,1674,writing,,writing
23879,1674,your,,your
23880,1674,new,,new
23881,1674,file,,file
23882,1674,it,,it
23883,1674,reads,,reads
23884,1674,it,,it
23885,1674,as,,as
23886,1674,a,,a
23887,1674,space,,space
23888,1674,7ata,,7ata
23889,1674,lw,,lw
23890,1674,katabty,,katabty
23891,1674,\,,\
23892,1674,n,,n
23893,1674,tany,,tany
23894,1674,flstring,,flstring
23895,1674,it,,it
23896,1674,acts,,acts
23897,1674,akeno,,akeno
23898,1674,space,,space
23899,1674,rather,,rather
23900,1674,than,,than
23901,1674,a,,a
23902,1674,new,,new
23903,1674,line,,line
23904,1674,fa,,fa
23905,1674,its,,its
23906,1674,okay,,okay
23907,1674,dh,,dh
23908,1674,3ady,,3ady
23909,1674,ig,,ig
23910,1675,el,,el
23911,1675,as2ela,,as2ela
23912,1675,mawgoda,,mawgoda
23913,1675,fel,,fel
23914,1675,lecture,,lecture
23915,1675,w,,w
23916,1675,hya,,hya
23917,1675,hya,,hya
23918,1675,fel,,fel
23919,1675,sheet,,sheet
23920,1675,enama,,enama
23921,1675,el,,el
23922,1675,lecture,,lecture
23923,1675,nafsaha,,nafsaha
23924,1675,mabteshra7sh,,mabteshra7sh
23925,1675,7aga,,7aga
23926,1675,mn,,mn
23927,1675,elkalam,,elkalam
23928,1675,da,,da
23929,1675,8er,,8er
23930,1675,so2al,,so2al
23931,1675,elstack,,elstack
23932,1675,da,,da
23933,1675,enama,,enama
23934,1675,ellecture,,ellecture
23935,1675,msh,,msh
23936,1675,m3ana,,m3ana
23937,1675,..,,..
23938,1675,matshara7etsh,,matshara7etsh
23939,1675,w,,w
23940,1675,etshalet,,etshalet
23941,1675,mn,,mn
23942,1675,elwebsite,,elwebsite
23943,1676,character,,character
23944,1676,3adi,,3adi
23945,1677,eb3atlo,,eb3atlo
23946,1677,mail,,mail
23947,1677,w,,w
23948,1677,2olo,,2olo
23949,1677,enak,,enak
23950,1677,raye7lo,,raye7lo
23951,1677,3ashan,,3ashan
23952,1677,yefta7lak,,yefta7lak
23953,1678,student,,student
23954,1678,union,,union
23955,1678,8er,,8er
23956,1678,cc,,cc
23957,1679,3ashan,,3ashan
23958,1679,e7na,,e7na
23959,1679,gamdeen,,gamdeen
23960,1679,gidan,,gidan
23961,1679,😁✌🏻,,😁✌🏻
23962,1680,fe,,fe
23963,1680,b,,b
23964,1680,),,)
23965,1681,thankyouuu,,thankyouuu
23966,1682,hwwa,,hwwa
23967,1682,msh,,msh
23968,1682,mn,,mn
23969,1682,dfa,,dfa
23970,1682,lnfa,,lnfa
23971,1682,btzawwed,,btzawwed
23972,1682,inputs,,inputs
23973,1682,ldeterminism,,ldeterminism
23974,1682,bs,,bs
23975,1682,?,,?
23976,1683,gher,,gher
23977,1683,keda,,keda
23978,1683,yeb2a,,yeb2a
23979,1683,howa,,howa
23980,1683,fe3lan,,fe3lan
23981,1683,mesh,,mesh
23982,1683,gai,,gai
23983,1683,bee,,bee
23984,1684,keda,,keda
23985,1684,run,,run
23986,1684,of,,of
23987,1684,3,,3
23988,1684,as,,as
23989,1684,‎,,‎
23990,1685,hate7dar,,hate7dar
23991,1685,?,,?
23992,1686,shbaab,,shbaab
23993,1687,asl,,asl
23994,1687,mesh,,mesh
23995,1687,quiz,,quiz
23996,1687,1,,1
23997,1687,w,,w
23998,1687,2,,2
23999,1687,welmidterm,,welmidterm
24000,1687,😂,,😂
24001,1688,2olna,,2olna
24002,1688,l,,l
24003,1688,ali,,ali
24004,1688,bs,,bs
24005,1688,lessa,,lessa
24006,1688,mnzelsh,,mnzelsh
24007,1689,i,,i
24008,1689,think,,think
24009,1689,20,,20
24010,1690,l,,l
24011,1690,tas,,tas
24012,1690,by2oolo,,by2oolo
24013,1690,lgrades,,lgrades
24014,1690,3l,,3l
24015,1690,system,,system
24016,1690,so,,so
24017,1691,2alab,,2alab
24018,1691,wedding,,wedding
24019,1691,emta,,emta
24020,1691,😂😂😂‎,,😂😂😂‎
24021,1692,kolaha,,kolaha
24022,1692,tau,,tau
24023,1692,😂,,😂
24024,1693,urw,,urw
24025,1693,♥️♥️,,♥️♥️
24026,1694,لحد,,لحد
24027,1694,slide,,slide
24028,1694,18,,18
24029,1695,hoa,,hoa
24030,1695,run,,run
24031,1695,of,,of
24032,1695,3,,3
24033,1695,as,,as
24034,1695,masalan,,masalan
24035,1695,ma3naha,,ma3naha
24036,1695,3,,3
24037,1695,as,,as
24038,1695,wara,,wara
24039,1695,ba3d,,ba3d
24040,1695,bas,,bas
24041,1695,ana,,ana
24042,1695,msh,,msh
24043,1695,fahem,,fahem
24044,1695,elso2al,,elso2al
24045,1695,aslan,,aslan
24046,1695,😂,,😂
24047,1696,mesh,,mesh
24048,1696,kolohom,,kolohom
24049,1696,3alena,,3alena
24050,1697,7ata,,7ata
24051,1697,kan,,kan
24052,1697,aktar,,aktar
24053,1697,mn,,mn
24054,1697,6gb,,6gb
24055,1697,kan,,kan
24056,1697,9,,9
24057,1697,azon,,azon
24058,1697,bs,,bs
24059,1697,momken,,momken
24060,1697,akoon,,akoon
24061,1697,me5tar,,me5tar
24062,1697,7agat,,7agat
24063,1697,zyada,,zyada
24064,1698,امال,,امال
24065,1698,الdp,,الdp
24066,1698,بتعمل,,بتعمل
24067,1698,ايه,,ايه
24068,1698,؟,,؟
24069,1699,ok,,ok
24070,1699,ty,,ty
24071,1700,🙄🙄,,🙄🙄
24072,1701,m7dsh,,m7dsh
24073,1701,3yz,,3yz
24074,1701,ya5od,,ya5od
24075,1701,balo,,balo
24076,1701,😂😂😂,,😂😂😂
24077,1702,en,,en
24078,1702,awel,,awel
24079,1702,digit,,digit
24080,1702,is,,is
24081,1702,2,,2
24082,1702,w,,w
24083,1702,tany,,tany
24084,1702,digit,,digit
24085,1702,is,,is
24086,1702,odd,,odd
24087,1703,the,,the
24088,1703,good,,good
24089,1703,thing,,thing
24090,1703,eny,,eny
24091,1703,kont,,kont
24092,1703,5ayef,,5ayef
24093,1703,akoon,,akoon
24094,1703,bahbed,,bahbed
24095,1703,fa,,fa
24096,1703,keda,,keda
24097,1703,etmnt,,etmnt
24098,1703,😂😂😂,,😂😂😂
24099,1704,c6,,c6
24100,1704,el,,el
24101,1704,dor,,dor
24102,1704,el,,el
24103,1704,awl,,awl
24104,1705,yarab,,yarab
24105,1705,ya5ty,,ya5ty
24106,1705,yarab,,yarab
24107,1705,😂,,😂
24108,1706,bs,,bs
24109,1706,ektebeeha,,ektebeeha
24110,1706,zy,,zy
24111,1706,dih,,dih
24112,1707,bs,,bs
24113,1707,yogurt,,yogurt
24114,1707,mwgood,,mwgood
24115,1707,fldata,,fldata
24116,1707,base,,base
24117,1707,l,,l
24118,1707,mafrood,,mafrood
24119,1707,😂😂😂,,😂😂😂
24120,1708,howa,,howa
24121,1708,mafeesh,,mafeesh
24122,1708,drive,,drive
24123,1708,its,,its
24124,1708,a,,a
24125,1708,repo,,repo
24126,1709,byeshra7,,byeshra7
24127,1709,eladdress,,eladdress
24128,1709,flbranches,,flbranches
24129,1709,wl7agat,,wl7agat
24130,1709,dee,,dee
24131,1710,tb,,tb
24132,1710,eshta,,eshta
24133,1710,awy,,awy
24134,1710,😂😂😂,,😂😂😂
24135,1711,na,,na
24136,1711,lessa,,lessa
24137,1711,wa5d,,wa5d
24138,1711,bali,,bali
24139,1711,bardo,,bardo
24140,1712,lw,,lw
24141,1712,3ndk,,3ndk
24142,1712,number,,number
24143,1712,x,,x
24144,1713,w,,w
24145,1713,yeddy,,yeddy
24146,1713,elly,,elly
24147,1713,5lloh,,5lloh
24148,1713,dr,,dr
24149,1713,3la,,3la
24150,1713,ad,,ad
24151,1713,nyyet-hom,,nyyet-hom
24152,1713,homma,,homma
24153,1713,kman,,kman
24154,1714,include,,include
24155,1714,textures,,textures
24156,1714,or,,or
24157,1714,sounds,,sounds
24158,1714,too,,too
24159,1715,anytime,,anytime
24160,1715,😅,,😅
24161,1716,3la,,3la
24162,1716,asas,,asas
24163,1716,ht7dreha,,ht7dreha
24164,1716,?😂😂,,?😂😂
24165,1717,hwa,,hwa
24166,1717,bokra,,bokra
24167,1717,1st,,1st
24168,1717,feh,,feh
24169,1717,analysis,,analysis
24170,1717,wla,,wla
24171,1717,la,,la
24172,1717,?,,?
24173,1718,tamam,,tamam
24174,1718,shokran,,shokran
24175,1718,gedan,,gedan
24176,1718,ya,,ya
24177,1718,sherif,,sherif
24178,1719,3ashan,,3ashan
24179,1719,yb2a,,yb2a
24180,1719,kol,,kol
24181,1719,l,,l
24182,1719,methods,,methods
24183,1719,zy,,zy
24184,1719,b3d,,b3d
24185,1720,fake,,fake
24186,1720,delay,,delay
24187,1720,we7esh,,we7esh
24188,1720,l2eno,,l2eno
24189,1720,msh,,msh
24190,1720,by3mel,,by3mel
24191,1720,what,,what
24192,1720,a,,a
24193,1720,delay,,delay
24194,1720,should,,should
24195,1720,ldelay,,ldelay
24196,1720,by5aly,,by5aly
24197,1720,ltask,,ltask
24198,1720,in,,in
24199,1720,the,,the
24200,1720,waiting,,waiting
24201,1720,state,,state
24202,1720,l,,l
24203,1720,mfrood,,mfrood
24204,1720,l,,l
24205,1720,fake,,fake
24206,1720,for,,for
24207,1720,delay,,delay
24208,1720,however,,however
24209,1720,byefdal,,byefdal
24210,1720,in,,in
24211,1720,the,,the
24212,1720,running,,running
24213,1720,state,,state
24214,1720,it’s,,it’s
24215,1720,running,,running
24216,1720,bs,,bs
24217,1720,everything,,everything
24218,1720,in,,in
24219,1720,the,,the
24220,1720,process,,process
24221,1720,is,,is
24222,1720,delayed,,delayed
24223,1720,fa,,fa
24224,1720,lw,,lw
24225,1720,ht3mely,,ht3mely
24226,1720,delay,,delay
24227,1720,use,,use
24228,1720,l,,l
24229,1720,delay,,delay
24230,1720,l,,l
24231,1720,3ady,,3ady
24232,1720,bs,,bs
24233,1720,for,,for
24234,1720,any,,any
24235,1720,periodic,,periodic
24236,1720,delay,,delay
24237,1720,lazem,,lazem
24238,1720,tsta3mely,,tsta3mely
24239,1720,delay,,delay
24240,1720,until,,until
24241,1720,wl,,wl
24242,1720,dr,,dr
24243,1720,kan,,kan
24244,1720,ayel,,ayel
24245,1720,always,,always
24246,1720,use,,use
24247,1720,delay,,delay
24248,1720,until,,until
24249,1720,3ashan,,3ashan
24250,1720,a7sn,,a7sn
24251,1721,lah,,lah
24252,1721,lah,,lah
24253,1721,ion,,ion
24254,1721,dih,,dih
24255,1721,msh,,msh
24256,1721,l,,l
24257,1721,bt5leek,,bt5leek
24258,1721,troo7,,troo7
24259,1721,lelservice,,lelservice
24260,1721,routine,,routine
24261,1721,y3ny,,y3ny
24262,1721,heya,,heya
24263,1721,msh,,msh
24264,1721,bun,,bun
24265,1721,aw,,aw
24266,1721,7aga,,7aga
24267,1721,heya,,heya
24268,1721,bs,,bs
24269,1721,bt2olak,,bt2olak
24270,1721,en,,en
24271,1721,lw,,lw
24272,1721,feeh,,feeh
24273,1721,7aga,,7aga
24274,1721,twdeek,,twdeek
24275,1721,lel,,lel
24276,1721,service,,service
24277,1721,routine,,routine
24278,1721,y3ny,,y3ny
24279,1721,7aga,,7aga
24280,1721,enta,,enta
24281,1721,3yz,,3yz
24282,1721,t3melaha,,t3melaha
24283,1721,input,,input
24284,1721,aw,,aw
24285,1721,7aga,,7aga
24286,1721,t3melaha,,t3melaha
24287,1721,output,,output
24288,1721,hayseeb,,hayseeb
24289,1721,l,,l
24290,1721,f2eedo,,f2eedo
24291,1721,w,,w
24292,1721,yroo7,,yroo7
24293,1721,bs,,bs
24294,1721,ion,,ion
24295,1721,nafsaha,,nafsaha
24296,1721,doesn’t,,doesn’t
24297,1721,branch,,branch
24298,1721,you,,you
24299,1721,away,,away
24300,1721,fa,,fa
24301,1721,l,,l
24302,1721,fekra,,fekra
24303,1721,en,,en
24304,1721,fl,,fl
24305,1721,awal,,awal
24306,1721,hwa,,hwa
24307,1721,3amalha,,3amalha
24308,1721,3ashan,,3ashan
24309,1721,lama,,lama
24310,1721,yeegy,,yeegy
24311,1721,linterrupt,,linterrupt
24312,1721,yeroo7,,yeroo7
24313,1721,w,,w
24314,1721,lama,,lama
24315,1721,ra7,,ra7
24316,1721,f3lan,,f3lan
24317,1721,l,,l
24318,1721,interrupt,,interrupt
24319,1721,b2a,,b2a
24320,1721,off,,off
24321,1721,so,,so
24322,1721,fl,,fl
24323,1721,a5er,,a5er
24324,1721,etar,,etar
24325,1721,y5leeh,,y5leeh
24326,1721,on,,on
24327,1721,tany,,tany
24328,1721,w,,w
24329,1721,b3den,,b3den
24330,1721,3amal,,3amal
24331,1721,branch,,branch
24332,1721,3ashan,,3ashan
24333,1721,yerga3,,yerga3
24334,1721,to,,to
24335,1721,whatever,,whatever
24336,1721,he,,he
24337,1721,was,,was
24338,1721,doing,,doing
24339,1722,just,,just
24340,1722,keep,,keep
24341,1722,pressing,,pressing
24342,1722,next,,next
24343,1722,w,,w
24344,1722,mt8yreesh,,mt8yreesh
24345,1722,7aga,,7aga
24346,1722,😂😂😂,,😂😂😂
24347,1723,c,,c
24348,1723,😎🚬‎,,😎🚬‎
24349,1724,wla,,wla
24350,1724,de,,de
24351,1724,typo,,typo
24352,1724,?,,?
24353,1725,lw,,lw
24354,1725,ana,,ana
24355,1725,fahem,,fahem
24356,1725,s7,,s7
24357,1725,parallel,,parallel
24358,1725,connection,,connection
24359,1725,you,,you
24360,1725,send,,send
24361,1725,everything,,everything
24362,1725,in,,in
24363,1725,parallel,,parallel
24364,1725,pipelining,,pipelining
24365,1725,you,,you
24366,1725,don’t,,don’t
24367,1725,have,,have
24368,1725,to,,to
24369,1725,wait,,wait
24370,1725,for,,for
24371,1725,the,,the
24372,1725,response,,response
24373,1725,to,,to
24374,1725,send,,send
24375,1725,the,,the
24376,1725,next,,next
24377,1725,request,,request
24378,1725,once,,once
24379,1725,the,,the
24380,1725,first,,first
24381,1725,request,,request
24382,1725,is,,is
24383,1725,sent,,sent
24384,1725,the,,the
24385,1725,other,,other
24386,1725,one,,one
24387,1725,is,,is
24388,1725,sent,,sent
24389,1725,after,,after
24390,1725,it,,it
24391,1725,3alatool,,3alatool
24392,1725,bs,,bs
24393,1725,i’m,,i’m
24394,1725,not,,not
24395,1725,sure,,sure
24396,1725,fa,,fa
24397,1725,7d,,7d
24398,1725,y2aked,,y2aked
24399,1725,3alaya,,3alaya
24400,1725,keda,,keda
24401,1725,wenaby,,wenaby
24402,1725,😂😅,,😂😅
24403,1726,t2reeban,,t2reeban
24404,1726,lw,,lw
24405,1726,f,,f
24406,1726,me3ad,,me3ad
24407,1726,eltutorial,,eltutorial
24408,1726,hayeb2a,,hayeb2a
24409,1726,fltutorial,,fltutorial
24410,1726,bta3ek,,bta3ek
24411,1726,bardo,,bardo
24412,1727,هانموت,,هانموت
24413,1727,كلنا,,كلنا
24414,1727,auf,,auf
24415,1727,deutsch,,deutsch
24416,1728,ngrb,,ngrb
24417,1728,m4,,m4
24418,1728,hn5sr,,hn5sr
24419,1728,7aga,,7aga
24420,1729,habeedet,,habeedet
24421,1729,40,,40
24422,1729,-😂😂,,-😂😂
24423,1730,w,,w
24424,1730,fee,,fee
24425,1730,coding,,coding
24426,1731,asdk,,asdk
24427,1731,eh,,eh
24428,1731,belgeneralisation,,belgeneralisation
24429,1731,m3lsh,,m3lsh
24430,1732,r,,r
24431,1732,is,,is
24432,1733,ya,,ya
24433,1733,gama3a,,gama3a
24434,1733,elmafrood,,elmafrood
24435,1733,a3mel,,a3mel
24436,1733,export,,export
24437,1733,project,,project
24438,1733,walla,,walla
24439,1733,a-copy,,a-copy
24440,1733,elclass,,elclass
24441,1733,bas,,bas
24442,1733,w,,w
24443,1733,a7otto,,a7otto
24444,1733,fe,,fe
24445,1733,zip,,zip
24446,1733,file,,file
24447,1733,ma3,,ma3
24448,1733,elpdf,,elpdf
24449,1733,file,,file
24450,1733,?,,?
24451,1734,seif,,seif
24452,1734,7el,,7el
24453,1734,previous,,previous
24454,1734,midterms,,midterms
24455,1735,wallahi,,wallahi
24456,1735,ma3raf,,ma3raf
24457,1735,eh,,eh
24458,1735,da,,da
24459,1735,bs,,bs
24460,1735,lw,,lw
24461,1735,so2alen,,so2alen
24462,1735,talata,,talata
24463,1735,e3rafhom,,e3rafhom
24464,1735,e7teyat,,e7teyat
24465,1735,😂‎,,😂‎
24466,1736,link,,link
24467,1736,soft,,soft
24468,1736,copy,,copy
24469,1736,theory,,theory
24470,1737,t2reeban,,t2reeban
24471,1737,mafeesh,,mafeesh
24472,1737,masa2el,,masa2el
24473,1737,design,,design
24474,1738,bc,,bc
24475,1738,he,,he
24476,1738,said,,said
24477,1738,neglect,,neglect
24478,1738,variations,,variations
24479,1739,e3mel,,e3mel
24480,1739,stem,,stem
24481,1739,w,,w
24482,1739,ba3den,,ba3den
24483,1739,sheel,,sheel
24484,1739,elinteger,,elinteger
24485,1739,values,,values
24486,1740,ana,,ana
24487,1740,m5rgtrsh,,m5rgtrsh
24488,1740,menaha,,menaha
24489,1740,lessa,,lessa
24490,1740,😂😂😂💔,,😂😂😂💔
24491,1741,bzbt,,bzbt
24492,1741,!,,!
24493,1742,eldiscrete,,eldiscrete
24494,1742,conv,,conv
24495,1742,bas,,bas
24496,1742,elly,,elly
24497,1742,da5el,,da5el
24498,1743,madam,,madam
24499,1743,paid,,paid
24500,1743,yb2a,,yb2a
24501,1743,n5osh,,n5osh
24502,1743,b2a,,b2a
24503,1744,kan,,kan
24504,1744,nefsy,,nefsy
24505,1744,a2olek,,a2olek
24506,1744,walahy,,walahy
24507,1744,bs,,bs
24508,1744,ana,,ana
24509,1744,fahemha,,fahemha
24510,1744,bl,,bl
24511,1744,habd,,habd
24512,1744,keda,,keda
24513,1744,😂😂😂,,😂😂😂
24514,1745,7ad,,7ad
24515,1745,3aref,,3aref
24516,1745,e7na,,e7na
24517,1745,benemla,,benemla
24518,1745,eltable,,eltable
24519,1745,da,,da
24520,1745,ezzai,,ezzai
24521,1745,men,,men
24522,1745,dol,,dol
24523,1745,?,,?
24524,1746,digital,,digital
24525,1746,system,,system
24526,1746,design,,design
24527,1747,tb,,tb
24528,1747,elhamdollelah,,elhamdollelah
24529,1747,😂😂,,😂😂
24530,1748,الse,,الse
24531,1748,فيه,,فيه
24532,1748,لاب,,لاب
24533,1748,علي,,علي
24534,1748,ما,,ما
24535,1748,اظن,,اظن
24536,1749,exactly,,exactly
24537,1749,😂😂😂,,😂😂😂
24538,1750,😂🤷🏽‍♂,,😂🤷🏽‍♂
24539,1751,hab2a,,hab2a
24540,1751,a3mel,,a3mel
24541,1751,reply,,reply
24542,1751,l,,l
24543,1751,nafsi,,nafsi
24544,1752,صباح,,صباح
24545,1752,الخير,,الخير
24546,1752,😀,,😀
24547,1752,الاسبوع,,الاسبوع
24548,1752,ده,,ده
24549,1752,:*,,:*
24550,1752,deadline,,deadline
24551,1752,networks,,networks
24552,1752,ms3,,ms3
24553,1752,الاسبوع,,الاسبوع
24554,1752,الجاي,,الجاي
24555,1752,:,,:
24556,1752,السبت,,السبت
24557,1752,:,,:
24558,1752,deadline,,deadline
24559,1752,sprint,,sprint
24560,1752,1,,1
24561,1752,se,,se
24562,1752,الاتنين,,الاتنين
24563,1752,:,,:
24564,1752,deadline,,deadline
24565,1752,ms1,,ms1
24566,1752,db,,db
24567,1752,+,,+
24568,1752,deadline,,deadline
24569,1752,ms2,,ms2
24570,1752,os,,os
24571,1752,الخميس,,الخميس
24572,1752,:,,:
24573,1752,midterm,,midterm
24574,1752,🎉#,,🎉#
24575,1752,hi,,hi
24576,1752,💫,,💫
24577,1753,hyb2a,,hyb2a
24578,1753,mn,,mn
24579,1753,youm,,youm
24580,1753,el,,el
24581,1753,sabt,,sabt
24582,1753,?,,?
24583,1754,f,,f
24584,1754,it,,it
24585,1754,wouldnt,,wouldnt
24586,1754,be,,be
24587,1754,logical,,logical
24588,1754,lw,,lw
24589,1754,3ala,,3ala
24590,1754,yom,,yom
24591,1754,el,,el
24592,1754,sabt,,sabt
24593,1754,elanalysis,,elanalysis
24594,1754,kan,,kan
24595,1754,tale3,,tale3
24596,1755,lw,,lw
24597,1755,FALSE,,FALSE
24598,1755,you,,you
24599,1755,don’t,,don’t
24600,1755,care,,care
24601,1756,no,,no
24602,1756,one,,one
24603,1756,has,,has
24604,1756,proof,,proof
24605,1756,😂😂,,😂😂
24606,1757,inshaallah,,inshaallah
24607,1757,msh,,msh
24608,1757,hateegy,,hateegy
24609,1757,😂😂,,😂😂
24610,1758,fadi,,fadi
24611,1758,*,,*
24612,1759,7ata,,7ata
24613,1759,flgraph,,flgraph
24614,1759,nezel,,nezel
24615,1759,l,,l
24616,1759,10,,10
24617,1759,mesh,,mesh
24618,1759,8,,8
24619,1760,i,,i
24620,1760,think,,think
24621,1760,eno,,eno
24622,1760,kan,,kan
24623,1760,3ashan,,3ashan
24624,1760,l,,l
24625,1760,word,,word
24626,1760,kolaha,,kolaha
24627,1760,4,,4
24628,1760,bytes,,bytes
24629,1760,bs,,bs
24630,1760,i,,i
24631,1760,maybe,,maybe
24632,1760,bahbed,,bahbed
24633,1761,لا,,لا
24634,1761,فيه,,فيه
24635,1761,عادي,,عادي
24636,1761,جدا,,جدا
24637,1762,y3m,,y3m
24638,1762,o3od,,o3od
24639,1762,7elo,,7elo
24640,1762,🤦🏻‍♂,,🤦🏻‍♂
24641,1763,moshkelet,,moshkelet
24642,1763,el,,el
24643,1763,so2al,,so2al
24644,1763,da,,da
24645,1763,7aga,,7aga
24646,1763,wa7da,,wa7da
24647,1763,ano,,ano
24648,1763,law,,law
24649,1763,nseet,,nseet
24650,1763,combination,,combination
24651,1763,mo3ayana,,mo3ayana
24652,1763,😂,,😂
24653,1764,l7ad,,l7ad
24654,1764,t13,,t13
24655,1764,f,,f
24656,1764,h13,,h13
24657,1764,t2reeban,,t2reeban
24658,1764,wel,,wel
24659,1764,ba2i,,ba2i
24660,1764,f,,f
24661,1764,h18,,h18
24662,1765,office,,office
24663,1765,:,,:
24664,1765,c7,,c7
24665,1765,.,,.
24666,1765,217,,217
24667,1765,email,,email
24668,1765,:,,:
24669,1765,maha,,maha
24670,1765,.,,.
24671,1765,elgarf,,elgarf
24672,1765,@,,@
24673,1765,guc,,guc
24674,1766,lah,,lah
24675,1766,you,,you
24676,1766,cann,,cann
24677,1766,🙌🏻🙌🏻🙌🏻,,🙌🏻🙌🏻🙌🏻
24678,1766,stay,,stay
24679,1766,strong,,strong
24680,1766,keda,,keda
24681,1766,koloko,,koloko
24682,1766,fadel,,fadel
24683,1766,shahr,,shahr
24684,1766,bayen,,bayen
24685,1766,7aga,,7aga
24686,1766,keda,,keda
24687,1766,😂😂😂,,😂😂😂
24688,1767,mn,,mn
24689,1767,15,,15
24690,1767,/,,/
24691,1767,10,,10
24692,1767,lama,,lama
24693,1767,nazel,,nazel
24694,1767,form,,form
24695,1767,elproject,,elproject
24696,1767,distribution,,distribution
24697,1768,asl,,asl
24698,1768,idk,,idk
24699,1769,بيفضل,,بيفضل
24700,1769,في,,في
24701,1769,مكانه,,مكانه
24702,1770,هو,,هو
24703,1770,فعلا,,فعلا
24704,1770,ً,,ً
24705,1770,قفل,,قفل
24706,1770,الفيس,,الفيس
24707,1770,بتاعه,,بتاعه
24708,1770,من,,من
24709,1770,اكتر,,اكتر
24710,1770,من,,من
24711,1770,اسبوع,,اسبوع
24712,1770,ده,,ده
24713,1770,حقيقي,,حقيقي
24714,1771,aw,,aw
24715,1771,lw,,lw
24716,1771,button,,button
24717,1771,yb2a,,yb2a
24718,1772,then,,then
24719,1772,you,,you
24720,1772,get,,get
24721,1772,the,,the
24722,1772,result,,result
24723,1772,sda,,sda
24724,1772,using,,using
24725,1772,and,,and
24726,1772,mbeen,,mbeen
24727,1772,el,,el
24728,1772,2,,2
24729,1772,master,,master
24730,1772,data,,data
24731,1772,streams,,streams
24732,1773,assignment,,assignment
24733,1773,5,,5
24734,1773,a5er,,a5er
24735,1773,wa7ed,,wa7ed
24736,1773,el,,el
24737,1773,mafrood,,mafrood
24738,1774,3ashan,,3ashan
24739,1774,kol,,kol
24740,1774,doctor,,doctor
24741,1774,bey2ol,,bey2ol
24742,1774,7aga,,7aga
24743,1774,8er,,8er
24744,1774,el,,el
24745,1774,tany,,tany
24746,1775,ye,,ye
24747,1775,kinda,,kinda
24748,1775,me,,me
24749,1775,2,,2
24750,1776,mhwa,,mhwa
24751,1776,lw,,lw
24752,1776,lintegration,,lintegration
24753,1776,hay7elaha,,hay7elaha
24754,1776,5alas,,5alas
24755,1776,msh,,msh
24756,1776,lazem,,lazem
24757,1776,‎,,‎
24758,1777,hayetremo,,hayetremo
24759,1777,kolohom,,kolohom
24760,1777,fltranscript,,fltranscript
24761,1777,w,,w
24762,1777,t2oolo,,t2oolo
24763,1777,yarethom,,yarethom
24764,1777,manezlo,,manezlo
24765,1777,😂,,😂
